filename	listnumber	participant	grammar	fluency	verbosity	structure	success	overall	recipeid	dish	condition	order	experience	time.s	tim.min
list_5.csv	5	participant_85	2	1	3	2	2	1	garam_masala_3	Garam Masala	dependency	1	1-3 times per month	741	12.35
list_5.csv	5	participant_86	3	2	2	5	5	2	garam_masala_3	Garam Masala	dependency	9	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	3	1	4	4	3	2	garam_masala_3	Garam Masala	dependency	8	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	3	1	2	2	3	2	homemade_pizza_dough_4	Homemade Pizza Dough	coref	10	1-3 times per week	507	8.45
list_5.csv	5	participant_69	3	3	3	5	4	3	homemade_pizza_dough_4	Homemade Pizza Dough	coref	6	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	6	6	6	6	6	6	homemade_pizza_dough_4	Homemade Pizza Dough	coref	6	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	3	1	1	2	4	3	homemade_pizza_dough_4	Homemade Pizza Dough	coref	12	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	2	2	1	3	3	2	homemade_pizza_dough_4	Homemade Pizza Dough	coref	12	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	3	2	2	1	1	1	homemade_pizza_dough_4	Homemade Pizza Dough	coref	12	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	5	4	4	4	2	4	homemade_pizza_dough_4	Homemade Pizza Dough	coref	3	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	5	4	4	6	5	5	homemade_pizza_dough_4	Homemade Pizza Dough	coref	7	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	2	2	5	5	2	2	homemade_pizza_dough_4	Homemade Pizza Dough	coref	9	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	1	1	1	1	1	1	homemade_pizza_dough_4	Homemade Pizza Dough	coref	3	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	5	4	5	5	5	4	homemade_pizza_dough_4	Homemade Pizza Dough	coref	7	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	5	5	5	5	5	5	homemade_pizza_dough_4	Homemade Pizza Dough	coref	4	less than once per month	474	7.9
list_5.csv	5	participant_80	1	1	1	2	1	1	homemade_pizza_dough_4	Homemade Pizza Dough	coref	8	less than once per month	621	10.35
list_5.csv	5	participant_81	4	1	1	5	2	2	homemade_pizza_dough_4	Homemade Pizza Dough	coref	8	1-3 times per week	771	12.85
list_5.csv	5	participant_82	2	2	5	2	2	2	homemade_pizza_dough_4	Homemade Pizza Dough	coref	7	less than once per month	819	13.65
list_5.csv	5	participant_83	1	1	1	1	1	1	homemade_pizza_dough_4	Homemade Pizza Dough	coref	9	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	4	3	2	3	4	2	homemade_pizza_dough_4	Homemade Pizza Dough	coref	4	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	2	2	2	1	2	1	homemade_pizza_dough_4	Homemade Pizza Dough	coref	2	1-3 times per month	741	12.35
list_5.csv	5	participant_86	5	5	5	6	6	5	homemade_pizza_dough_4	Homemade Pizza Dough	coref	12	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	4	3	4	5	4	2	homemade_pizza_dough_4	Homemade Pizza Dough	coref	5	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	4	1	2	1	1	1	orange_chicken_5	Orange Chicken	no_context	7	1-3 times per week	507	8.45
list_5.csv	5	participant_69	5	4	4	1	2	2	orange_chicken_5	Orange Chicken	no_context	12	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	1	1	2	1	1	1	orange_chicken_5	Orange Chicken	no_context	3	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	6	1	2	1	3	1	orange_chicken_5	Orange Chicken	no_context	1	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	3	3	2	3	3	3	orange_chicken_5	Orange Chicken	no_context	10	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	4	1	1	1	1	1	orange_chicken_5	Orange Chicken	no_context	11	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	2	2	3	2	3	3	orange_chicken_5	Orange Chicken	no_context	11	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	5	5	6	5	5	5	orange_chicken_5	Orange Chicken	no_context	8	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	6	4	5	1	2	1	orange_chicken_5	Orange Chicken	no_context	8	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	3	3	6	6	6	5	orange_chicken_5	Orange Chicken	no_context	10	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	4	3	2	2	1	2	orange_chicken_5	Orange Chicken	no_context	3	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	4	4	5	5	4	4	orange_chicken_5	Orange Chicken	no_context	3	less than once per month	474	7.9
list_5.csv	5	participant_80	3	1	3	1	1	1	orange_chicken_5	Orange Chicken	no_context	12	less than once per month	621	10.35
list_5.csv	5	participant_81	4	1	2	2	1	1	orange_chicken_5	Orange Chicken	no_context	7	1-3 times per week	771	12.85
list_5.csv	5	participant_82	3	3	3	3	2	2	orange_chicken_5	Orange Chicken	no_context	12	less than once per month	819	13.65
list_5.csv	5	participant_83	4	3	1	2	1	1	orange_chicken_5	Orange Chicken	no_context	4	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	5	6	6	5	6	5	orange_chicken_5	Orange Chicken	no_context	8	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	4	3	2	2	3	2	orange_chicken_5	Orange Chicken	no_context	6	1-3 times per month	741	12.35
list_5.csv	5	participant_86	5	3	4	3	3	2	orange_chicken_5	Orange Chicken	no_context	3	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	5	2	5	5	4	2	orange_chicken_5	Orange Chicken	no_context	4	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	1	1	1	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	11	1-3 times per week	507	8.45
list_5.csv	5	participant_69	3	2	3	2	3	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	7	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	2	3	3	3	3	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	10	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	2	2	2	1	2	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	11	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	2	1	2	3	3	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	4	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	1	1	1	1	2	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	6	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	1	3	2	3	2	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	8	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	2	2	5	5	4	3	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	11	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	4	2	1	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	1	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	1	1	1	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	9	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	3	3	4	5	3	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	10	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	6	6	5	6	6	5	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	8	less than once per month	474	7.9
list_5.csv	5	participant_80	1	1	1	2	2	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	2	less than once per month	621	10.35
list_5.csv	5	participant_81	1	1	2	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	11	1-3 times per week	771	12.85
list_5.csv	5	participant_82	2	2	3	3	2	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	9	less than once per month	819	13.65
list_5.csv	5	participant_83	2	1	1	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	8	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	1	3	1	1	4	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	9	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	2	1	1	1	1	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	4	1-3 times per month	741	12.35
list_5.csv	5	participant_86	1	2	3	2	3	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	10	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	4	2	4	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	context	3	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	6	6	6	6	6	6	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	12	1-3 times per week	507	8.45
list_5.csv	5	participant_69	6	6	6	6	6	6	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	5	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	5	5	6	6	6	6	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	7	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	6	6	6	6	6	6	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	4	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	5	5	5	6	5	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	7	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	4	5	6	5	5	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	1	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	5	5	5	4	5	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	2	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	6	6	6	6	6	6	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	9	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	6	6	6	6	5	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	11	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	4	1	5	4	1	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	1	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	6	6	5	5	5	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	8	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	6	6	6	6	6	6	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	6	less than once per month	474	7.9
list_5.csv	5	participant_80	5	5	6	5	5	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	7	less than once per month	621	10.35
list_5.csv	5	participant_81	6	6	6	5	6	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	3	1-3 times per week	771	12.85
list_5.csv	5	participant_82	5	5	6	5	5	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	5	less than once per month	819	13.65
list_5.csv	5	participant_83	5	6	6	6	6	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	2	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	5	5	5	6	6	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	2	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	5	5	5	6	5	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	9	1-3 times per month	741	12.35
list_5.csv	5	participant_86	6	6	6	6	6	6	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	4	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	6	6	6	6	6	6	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	original	9	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	1	1	3	4	4	2	waffles_7	Waffles	dependency	8	1-3 times per week	507	8.45
list_5.csv	5	participant_69	4	2	6	3	4	3	waffles_7	Waffles	dependency	1	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	1	1	4	4	4	1	waffles_7	Waffles	dependency	12	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	5	3	3	3	5	3	waffles_7	Waffles	dependency	2	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	3	4	5	5	5	4	waffles_7	Waffles	dependency	1	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	1	2	2	2	2	1	waffles_7	Waffles	dependency	5	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	3	3	3	3	2	3	waffles_7	Waffles	dependency	4	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	4	4	5	3	3	3	waffles_7	Waffles	dependency	4	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	2	2	5	6	3	2	waffles_7	Waffles	dependency	10	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	1	1	1	1	1	1	waffles_7	Waffles	dependency	6	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	5	4	4	5	3	3	waffles_7	Waffles	dependency	2	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	4	4	4	5	4	4	waffles_7	Waffles	dependency	2	less than once per month	474	7.9
list_5.csv	5	participant_80	2	2	3	4	2	2	waffles_7	Waffles	dependency	9	less than once per month	621	10.35
list_5.csv	5	participant_81	2	1	2	1	3	1	waffles_7	Waffles	dependency	2	1-3 times per week	771	12.85
list_5.csv	5	participant_82	2	2	3	3	2	1	waffles_7	Waffles	dependency	8	less than once per month	819	13.65
list_5.csv	5	participant_83	1	1	1	2	2	5	waffles_7	Waffles	dependency	7	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	3	3	3	3	3	3	waffles_7	Waffles	dependency	7	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	1	1	1	2	2	2	waffles_7	Waffles	dependency	12	1-3 times per month	741	12.35
list_5.csv	5	participant_86	2	1	2	1	1	1	waffles_7	Waffles	dependency	11	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	4	2	5	5	4	2	waffles_7	Waffles	dependency	12	almost everyday	719	11.9833333333333
list_1.csv	1	participant_0	5	5	6	1	3	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	4-5 times per week	1604	26.7333333333333
list_1.csv	1	participant_1	1	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	4	1-3 times per month	607	10.1166666666667
list_1.csv	1	participant_2	5	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	12	less than once per month	927	15.45
list_1.csv	1	participant_3	5	2	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	4	1-3 times per month	1194	19.9
list_1.csv	1	participant_4	2	3	3	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	11	4-5 times per week	396	6.6
list_1.csv	1	participant_5	5	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	4	almost everyday	638	10.6333333333333
list_1.csv	1	participant_6	2	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	1-3 times per week	602	10.0333333333333
list_1.csv	1	participant_7	4	3	5	1	2	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	7	1-3 times per week	637	10.6166666666667
list_1.csv	1	participant_8	5	2	3	2	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	1-3 times per month	896	14.9333333333333
list_1.csv	1	participant_9	4	2	4	1	2	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	3	less than once per month	1106	18.4333333333333
list_1.csv	1	participant_10	2	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	1-3 times per week	402	6.7
list_1.csv	1	participant_11	1	2	2	2	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	11	1-3 times per month	1053	17.55
list_1.csv	1	participant_12	2	1	1	2	3	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	1-3 times per week	896	14.9333333333333
list_1.csv	1	participant_13	5	3	1	1	1	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	3	1-3 times per week	618	10.3
list_1.csv	1	participant_14	6	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	almost everyday	911	15.1833333333333
list_1.csv	1	participant_15	5	2	3	1	2	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	10	almost everyday	1328	22.1333333333333
list_1.csv	1	participant_16	2	2	5	4	2	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	7	1-3 times per month	431	7.18333333333333
list_1.csv	1	participant_17	1	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	1-3 times per month	1176	19.6
list_1.csv	1	participant_0	1	1	5	4	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	4-5 times per week	1604	26.7333333333333
list_1.csv	1	participant_1	4	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	12	1-3 times per month	607	10.1166666666667
list_1.csv	1	participant_2	5	5	6	6	6	5	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	2	less than once per month	927	15.45
list_1.csv	1	participant_3	1	1	5	5	5	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	8	1-3 times per month	1194	19.9
list_1.csv	1	participant_4	2	1	2	2	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	4-5 times per week	396	6.6
list_1.csv	1	participant_5	1	1	4	3	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	almost everyday	638	10.6333333333333
list_1.csv	1	participant_6	1	1	3	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	1-3 times per week	602	10.0333333333333
list_1.csv	1	participant_7	2	1	3	3	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per week	637	10.6166666666667
list_1.csv	1	participant_8	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per month	896	14.9333333333333
list_1.csv	1	participant_9	2	2	2	2	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	less than once per month	1106	18.4333333333333
list_1.csv	1	participant_10	2	2	1	2	3	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	4	1-3 times per week	402	6.7
list_1.csv	1	participant_11	2	2	2	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	1-3 times per month	1053	17.55
list_1.csv	1	participant_12	3	4	4	6	5	5	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per week	896	14.9333333333333
list_1.csv	1	participant_13	4	4	2	2	2	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	12	1-3 times per week	618	10.3
list_1.csv	1	participant_14	1	3	4	4	4	4	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	10	almost everyday	911	15.1833333333333
list_1.csv	1	participant_15	2	2	2	2	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	almost everyday	1328	22.1333333333333
list_1.csv	1	participant_16	5	5	5	4	1	4	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	10	1-3 times per month	431	7.18333333333333
list_1.csv	1	participant_17	1	1	1	3	4	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	2	1-3 times per month	1176	19.6
list_2.csv	2	participant_18	4	3	3	2	2	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	7	1-3 times per week	525	8.75
list_2.csv	2	participant_19	2	1	2	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	12	1-3 times per week	718	11.9666666666667
list_2.csv	2	participant_20	6	6	5	1	4	4	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	2	4-5 times per week	564	9.4
list_2.csv	2	participant_21	5	1	2	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	4	1-3 times per month	727	12.1166666666667
list_2.csv	2	participant_22	5	5	1	1	3	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	11	1-3 times per week	927	15.45
list_2.csv	2	participant_23	5	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	11	1-3 times per week	2042	34.0333333333333
list_2.csv	2	participant_24	3	2	3	3	5	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	2	1-3 times per week	396	6.6
list_2.csv	2	participant_25	5	3	4	3	5	5	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	1-3 times per month	523	8.71666666666667
list_2.csv	2	participant_26	3	1	2	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	2	1-3 times per week	1086	18.1
list_2.csv	2	participant_27	4	5	3	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	2	1-3 times per week	859	14.3166666666667
list_2.csv	2	participant_28	5	4	3	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	almost everyday	1327	22.1166666666667
list_2.csv	2	participant_29	3	3	4	3	4	4	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	10	1-3 times per week	406	6.76666666666667
list_2.csv	2	participant_30	3	2	2	2	3	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	1-3 times per month	1276	21.2666666666667
list_2.csv	2	participant_31	1	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	1-3 times per week	844	14.0666666666667
list_2.csv	2	participant_32	3	1	1	2	2	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	4	less than once per month	1723	28.7166666666667
list_2.csv	2	participant_33	3	2	2	4	3	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	12	1-3 times per month	672	11.2
list_2.csv	2	participant_34	5	3	2	2	4	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	9	1-3 times per month	1073	17.8833333333333
list_2.csv	2	participant_18	2	2	2	2	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	12	1-3 times per week	525	8.75
list_2.csv	2	participant_19	1	1	1	2	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	1-3 times per week	718	11.9666666666667
list_2.csv	2	participant_20	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	4-5 times per week	564	9.4
list_2.csv	2	participant_21	2	3	4	5	4	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	1-3 times per month	727	12.1166666666667
list_2.csv	2	participant_22	1	1	4	6	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	1-3 times per week	927	15.45
list_2.csv	2	participant_23	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	5	1-3 times per week	2042	34.0333333333333
list_2.csv	2	participant_24	2	2	2	2	3	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	4	1-3 times per week	396	6.6
list_2.csv	2	participant_25	5	4	4	5	5	5	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	11	1-3 times per month	523	8.71666666666667
list_2.csv	2	participant_26	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	10	1-3 times per week	1086	18.1
list_2.csv	2	participant_27	1	1	3	5	5	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per week	859	14.3166666666667
list_2.csv	2	participant_28	4	2	4	1	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	11	almost everyday	1327	22.1166666666667
list_2.csv	2	participant_29	4	4	4	4	4	4	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	4	1-3 times per week	406	6.76666666666667
list_2.csv	2	participant_30	5	4	3	3	3	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	12	1-3 times per month	1276	21.2666666666667
list_2.csv	2	participant_31	1	2	5	5	5	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	1-3 times per week	844	14.0666666666667
list_2.csv	2	participant_32	3	1	3	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	11	less than once per month	1723	28.7166666666667
list_2.csv	2	participant_33	3	2	3	2	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	11	1-3 times per month	672	11.2
list_2.csv	2	participant_34	1	1	2	2	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	1-3 times per month	1073	17.8833333333333
list_3.csv	3	participant_35	1	1	6	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	5	1	1	2	4	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	4	5	2	3	2	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	4	2	1	1	3	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	2	2	2	2	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	3	less than once per month	771	12.85
list_3.csv	3	participant_40	2	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	4	2	2	2	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	4	1-3 times per week	504	8.4
list_3.csv	3	participant_42	2	1	3	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	1-3 times per month	771	12.85
list_3.csv	3	participant_43	5	2	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	10	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	6	6	6	1	3	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	6	2	2	1	5	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	6	3	5	1	4	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	1-3 times per month	1044	17.4
